,A,Prob,P
14698,0,0.018030523377998122,0
39067,0,0.8006566175050939,1
18041,1,0.20169863425533308,1
5446,0,0.16641501340796416,0
22662,0,0.4770765910626097,1
2627,0,0.03718146375781806,0
3302,0,0.0673813892785874,0
38637,0,0.16904986675061076,0
23592,1,0.17228726164866195,0
42202,1,0.40571471415328325,1
15265,0,0.01607257653142344,0
16212,0,0.5526351489001906,1
23675,0,0.1819964050518927,0
16558,0,0.4661717445286638,1
3144,1,0.31453003387362344,1
12747,0,0.2225939097134181,1
22129,0,0.035037019177582056,0
680,1,0.07835163980324741,0
20473,0,0.20266267116410686,1
32192,0,0.2703950147769215,1
7661,0,0.11939395309111125,0
16619,1,0.6699011863123423,1
39542,0,0.07336555183776422,0
27343,0,0.017045283377269155,0
19985,0,0.36670905062348486,1
965,1,0.7538825450571232,1
33872,0,0.012016714853266924,0
31080,0,0.13288908914910752,0
25058,0,0.13203052098517526,0
11739,0,0.06935841927633704,0
35030,0,0.0784558551873965,0
9431,0,0.1631506670140658,0
17235,0,0.05766028740074779,0
15764,0,0.032923851295421726,0
35389,0,0.3948532154893852,1
26841,0,0.13288921902579903,0
36715,0,0.05251776459963829,0
5931,1,0.4854886337646575,1
3113,1,0.6051870741699461,1
7265,0,0.09178545464020689,0
32553,0,0.4059062509508462,1
29702,0,0.19130895426666,0
42586,1,0.290373894282796,1
3382,0,0.22790973438441278,1
16571,1,0.9439303674872289,1
29564,1,0.6989865869263069,1
25932,0,0.02844367195071412,0
20723,0,0.8297489450854263,1
31323,0,0.0724986179763188,0
17632,0,0.18199245893387497,0
36834,0,0.255696928985428,1
37485,0,0.15412701128037837,0
26640,1,0.0619185073785561,0
23202,1,0.8291865736072147,1
2824,0,0.12522720285804262,0
4898,0,0.05449735928565741,0
23924,1,0.9031775780246816,1
1791,1,0.15057377279344467,0
33022,0,0.16648299635465946,0
8721,0,0.2003109000460488,1
35316,0,0.038449327910459706,0
35176,0,0.027673034694880007,0
43064,1,0.6189456735102855,1
32790,0,0.0899392466315783,0
43783,1,0.19322929952548976,0
10422,1,0.7746641582674824,1
38861,0,0.1691421438563933,0
39238,0,0.019857143198693493,0
2144,0,0.06402233007466064,0
7576,0,0.13260863567586342,0
30409,0,0.49014534455879344,1
14109,0,0.16771747247851013,0
15918,1,0.7976470034522914,1
35931,0,0.19490889560125121,0
2865,1,0.12326749467711356,0
41652,0,0.04918685643519637,0
16291,0,0.06413677334769269,0
23216,0,0.13562407486081088,0
11310,0,0.06045720124208449,0
32552,0,0.22383462065478704,1
17108,0,0.09207903179708561,0
23615,0,0.1878286010362801,0
36318,0,0.10117081906364529,0
15144,0,0.05162889668940939,0
27407,0,0.020590694801267833,0
7794,0,0.08084773525185317,0
5911,0,0.07900085259938043,0
41792,0,0.0362136662906654,0
14907,0,0.019899090639573177,0
3632,1,0.5023559746475676,1
37982,0,0.03352665876156882,0
23475,0,0.04457225477866241,0
33163,0,0.015826800960697485,0
30740,1,0.38517579804317786,1
42964,1,0.8872886031110692,1
10765,0,0.0330031863362127,0
36910,0,0.14192667484179505,0
43098,1,0.7201309146716921,1
29192,0,0.02679845624993137,0
37507,0,0.05216237369897331,0
1639,0,0.10911863213058898,0
722,1,0.3223737282563781,1
18698,1,0.7255385077668618,1
37545,0,0.4661292673452446,1
32085,0,0.12191592666914114,0
9163,1,0.5268504068721301,1
35696,0,0.251841805966869,1
23527,0,0.6624493594181419,1
18029,1,0.5293882522100287,1
8672,0,0.2783087978111941,1
19029,0,0.11616762000177004,0
13666,0,0.14308907535769838,0
37303,0,0.44093958044581527,1
20021,1,0.08097356308362863,0
5308,1,0.7359385621745445,1
2066,0,0.053044052642787144,0
43927,1,0.8958510620694371,1
15112,0,0.01606049312038196,0
17032,0,0.2003962803920023,1
41021,0,0.5593350504419996,1
21318,0,0.13104584152431223,0
36388,0,0.14950437593590096,0
34366,0,0.05179943689699662,0
39271,0,0.3500271165023205,1
17998,0,0.06493364320526983,0
30563,1,0.859968477609125,1
32511,0,0.12048933199544494,0
13371,1,0.12459391814937498,0
1609,0,0.01264779885155007,0
13940,0,0.32677546379404504,1
29433,1,0.2718266451249758,1
43260,1,0.3085676447123094,1
15823,0,0.01840526061322263,0
28701,0,0.7644237053771854,1
25774,0,0.15240499342526373,0
5614,1,0.26472970016772923,1
3309,0,0.14954543154651137,0
29782,1,0.3382981497435806,1
12701,1,0.47840875581862946,1
34961,0,0.19634351517397644,0
42162,1,0.3849813807631471,1
28476,0,0.09703931894023778,0
36333,0,0.051581197664570165,0
26156,0,0.031105163525438975,0
25476,0,0.06666506239224197,0
37556,0,0.02092458028046437,0
7761,0,0.1334712562802337,0
32454,0,0.41799718851587686,1
8727,0,0.09796507483813996,0
29199,1,0.5799117258809111,1
4268,0,0.17769857552522828,0
21630,0,0.05332593680448393,0
23085,0,0.048063711736007673,0
40461,0,0.1325284239323628,0
17541,0,0.012193242879883376,0
11008,0,0.08057343928553821,0
3495,1,0.29150270232383196,1
18525,0,0.04718652941252989,0
38400,0,0.028551425338067506,0
18932,1,0.6339012582793712,1
17380,1,0.188289841988091,0
20855,0,0.1799542242018798,0
4320,0,0.18090352202269025,0
22208,0,0.13389509160107121,0
21159,0,0.024411923512731786,0
21108,0,0.08727197198529056,0
20004,0,0.026812227713878124,0
41304,0,0.032666118224673905,0
35748,0,0.05326667302103463,0
42895,1,0.2391628635566076,1
3641,0,0.02319104080550894,0
8308,0,0.3320210705751585,1
42963,1,0.6928544241329523,1
44966,1,0.9220117348088149,1
2724,0,0.02045713508003917,0
22461,0,0.0656726491819015,0
4705,0,0.06424601294743398,0
29298,1,0.8912884867032087,1
14891,1,0.41208685724748007,1
6513,0,0.17069950594303246,0
21599,0,0.22691229896182405,1
30979,1,0.27252959531011983,1
29393,1,0.23893025900832474,1
1405,0,0.020462018223156284,0
26458,0,0.2324970432167136,1
30470,1,0.8899222713657318,1
43667,1,0.33526127075161677,1
16623,0,0.14703160293943954,0
18111,1,0.3612987229315247,1
13927,0,0.18318226853811703,0
15622,1,0.8493511448855815,1
9829,0,0.18420569974007125,0
39222,0,0.12852263590942314,0
4975,1,0.27725705523996774,1
41712,0,0.1105846723288705,0
1517,0,0.09833468928633825,0
13288,0,0.15617347216558528,0
10231,0,0.34528596221575364,1
20273,0,0.05955549582791953,0
19603,0,0.10120026384462605,0
21325,0,0.027300861887971515,0
21650,1,0.21041710525292917,1
15022,0,0.03796097843904669,0
41701,0,0.09418158118119332,0
4109,1,0.5866299366038288,1
22960,0,0.4709930189493337,1
36038,0,0.06670735050853957,0
33662,0,0.04185959026952147,0
23798,0,0.5188722133647761,1
32269,1,0.24552510631289085,1
20726,0,0.06281397085999216,0
44050,1,0.26084230220472754,1
16650,1,0.39626976725597374,1
21320,0,0.23060490035231787,1
21793,0,0.037336316834290235,0
23964,1,0.3764711965658021,1
31026,0,0.02154771454899596,0
37889,0,0.10983076065239647,0
32088,0,0.1954975068380634,0
31258,0,0.08648934058778204,0
23039,0,0.12179298060533138,0
10500,0,0.34575218586840517,1
20398,0,0.021815266936960166,0
14419,0,0.11626266878449541,0
12739,0,0.026843769504224842,0
42888,1,0.3374145994015759,1
5223,1,0.232981967979193,1
4771,1,0.30121105365288803,1
30786,0,0.10804405084908747,0
44655,1,0.5545186779160239,1
23694,1,0.6704899569702417,1
8436,0,0.06430063823177257,0
21812,0,0.08139509987334334,0
41993,0,0.030266886129055266,0
24141,0,0.30298868033832504,1
3977,0,0.03654813722794786,0
34080,0,0.04769598835434306,0
2159,0,0.021626969479635185,0
34615,0,0.7166468332351823,1
11546,0,0.27470036625808064,1
16298,0,0.2475218809079076,1
29069,0,0.21231531292108186,1
23713,1,0.6087317759041213,1
858,1,0.1863773775940621,0
22578,0,0.09589665961030173,0
6645,0,0.18951099207891275,0
38202,0,0.023732246777664306,0
22523,0,0.14774646006917233,0
2384,0,0.03939383639784901,0
40128,0,0.09267262018544258,0
22265,0,0.030605831065188136,0
18647,1,0.8017556833164594,1
10136,0,0.026986178507582385,0
14823,0,0.25760074517288356,1
27945,0,0.28397917428024055,1
25387,0,0.1537861368447165,0
27454,0,0.01708232075328215,0
37341,0,0.01163426801616518,0
28733,0,0.014151822074111546,0
8527,0,0.2733270500220307,1
27948,0,0.08467226396606008,0
36014,0,0.15324683827673538,0
23790,1,0.03590837167168315,0
17391,0,0.4746691977914557,1
23022,0,0.26007275120658324,1
13453,0,0.0805999540213812,0
42082,0,0.07170313228961554,0
33083,0,0.3441163696556544,1
23549,0,0.0720012516755848,0
41516,0,0.2682435734305677,1
20177,1,0.25028909956137557,1
5999,0,0.13838130206025576,0
36222,0,0.0626843189653538,0
16431,1,0.44546170251656303,1
12876,0,0.12305693980457931,0
1975,0,0.15325019200906997,0
12763,0,0.14360572338538924,0
37423,0,0.023975331315258704,0
27284,0,0.1297656893216714,0
29764,1,0.666924113852216,1
4334,1,0.40839018580436715,1
37503,0,0.3708257390897853,1
16685,0,0.13861892968469822,0
43659,1,0.3049411407676671,1
25997,0,0.03503094859523706,0
33938,0,0.030816573401745928,0
26552,0,0.08238498759345257,0
42890,1,0.5142278086367957,1
3262,0,0.31340461849684625,1
38221,0,0.02886165000413695,0
32109,0,0.059412904992583955,0
25332,0,0.15941339536673474,0
39837,0,0.010486731053851395,0
22749,0,0.015890589937117408,0
21294,1,0.33856245549282776,1
41815,0,0.09083204438156889,0
22658,0,0.04962380354547275,0
6242,0,0.4362803163198253,1
4474,0,0.07360556437813574,0
97,1,0.4256176273785037,1
25496,0,0.07543741531438306,0
41277,0,0.09155508788473417,0
12735,0,0.02183904237564305,0
1139,1,0.275430755204391,1
28591,0,0.10844141344898114,0
34927,0,0.08473324538267211,0
21771,0,0.11332726014479176,0
32870,0,0.10866941030002841,0
16867,0,0.04822729007807845,0
29405,0,0.22620656354351124,1
39414,0,0.019346003026319777,0
10605,0,0.3659351693211001,1
38107,0,0.14046981243763476,0
31510,0,0.06885805967943746,0
26036,0,0.2693434532213652,1
762,1,0.49499571187319547,1
15879,0,0.2310190513011704,1
31037,0,0.2501970991159738,1
23891,0,0.032755248170096764,0
24066,0,0.21889493124676437,1
23424,0,0.04665137987995446,0
18657,0,0.024289759072859025,0
20325,0,0.07206286526567232,0
22074,0,0.07025812063184098,0
17504,0,0.29801943215177,1
12882,0,0.025727237577091496,0
27143,1,0.12375056790108517,0
35476,0,0.08273630417924681,0
33541,0,0.5877106700755094,1
25776,0,0.08035961035119778,0
39486,0,0.013035667670913954,0
38926,0,0.0721875202137258,0
22985,0,0.1584935103757715,0
4575,0,0.2904739970605356,1
26011,0,0.21335577879099932,1
10127,0,0.07217775368071816,0
16624,0,0.07371353408401629,0
37173,0,0.23693219034369079,1
4209,0,0.5348446739302439,1
33825,0,0.09912381756738319,0
34333,0,0.02240343350499298,0
27648,0,0.015437423357306869,0
6510,1,0.38372491050214447,1
161,1,0.41647677380873793,1
31872,0,0.45283129241372533,1
27716,0,0.010937302866046637,0
10455,0,0.08963852574432324,0
4709,0,0.01694562244003939,0
2712,0,0.11408237029295819,0
40296,0,0.14683348755932016,0
12534,0,0.2479817703828295,1
68,0,0.009447241860879663,0
43798,1,0.7127788001806884,1
5271,0,0.13280778381421077,0
34734,0,0.016005778217740033,0
28863,0,0.2641611179442959,1
13551,0,0.094016763332537,0
18471,0,0.055689896835201376,0
32118,0,0.10068533970656345,0
33824,0,0.08642526177661485,0
22703,0,0.13449615382043462,0
39346,0,0.11308599987524827,0
21010,0,0.047428302625688694,0
7143,0,0.02893798715759547,0
12848,0,0.06230023436208009,0
8438,0,0.11735919517916499,0
1813,1,0.30039246169164596,1
16369,0,0.19954893715864513,0
1088,1,0.9758922224764953,1
16012,0,0.02278064501365231,0
28172,0,0.02466552364149323,0
12455,0,0.07522118542073013,0
42492,1,0.7448904973567136,1
22522,1,0.25728344467166386,1
2436,1,0.7884743153032411,1
30190,0,0.25888579620229063,1
29969,0,0.13878980372730843,0
22215,0,0.06815922289474144,0
678,1,0.3947984722052546,1
22540,0,0.2212247437965168,1
39060,0,0.03957497533650213,0
19662,1,0.09038986870218726,0
21865,1,0.2846427398146725,1
32880,0,0.02156889125764792,0
15717,0,0.1519073661074184,0
8231,0,0.09881362439677562,0
13915,1,0.20230074893939004,1
1459,0,0.11968871961851782,0
2478,1,0.553529353785745,1
30692,0,0.12901294074614097,0
39278,0,0.2827034427989952,1
39796,0,0.10298285158783974,0
26315,0,0.7666106341068791,1
2708,1,0.4148894899603079,1
23396,0,0.06566412135651536,0
9573,0,0.25200867914605574,1
21932,0,0.034169211850077215,0
39964,0,0.07567310349437498,0
27539,0,0.03638869000422939,0
31919,0,0.06794812768963494,0
38101,0,0.07061492493976312,0
4227,0,0.047074382931932786,0
17169,0,0.14016625614652972,0
12702,0,0.13132623570688579,0
10236,0,0.08357724965818113,0
1450,1,0.5540842237705278,1
5944,1,0.8007666461871367,1
31977,0,0.13338126866820543,0
24440,0,0.07445051815440643,0
9671,0,0.0414281025123622,0
38843,0,0.2088345688723365,1
18749,0,0.028522278535829088,0
2110,0,0.4295034625487636,1
8460,1,0.46670173123643877,1
38996,0,0.2894487901805006,1
2214,1,0.5263974703674218,1
23709,1,0.8856141121146942,1
3759,0,0.060091382595620295,0
18554,1,0.2557084341132527,1
34032,0,0.16414289250706215,0
6982,0,0.1274776393531653,0
2082,1,0.49791009984825574,1
18879,0,0.16265979830158883,0
37244,0,0.1404857589371714,0
37722,0,0.448873165892336,1
36660,0,0.8842205820109763,1
37535,0,0.20211616037570365,1
43564,1,0.20567657149510682,1
11439,0,0.29965013355152265,1
26796,1,0.49290342913490054,1
15303,0,0.44523195062243254,1
18023,0,0.06023126736814088,0
16815,1,0.1670725384080385,0
37863,0,0.0687173586781692,0
1762,1,0.5335172007979564,1
39378,0,0.07415521510876869,0
21552,0,0.4847026080828948,1
10602,0,0.4145394916308374,1
5215,0,0.011434635830110727,0
6505,0,0.1776823568663258,0
17401,0,0.036697181417146806,0
36654,0,0.24116367710858438,1
11577,0,0.11277937996608911,0
21512,1,0.19754873771995876,0
14930,0,0.5291221109594967,1
10687,0,0.341818826116406,1
35699,0,0.23810658561295575,1
12573,0,0.2871943793130348,1
29448,1,0.1756058596169577,0
12119,0,0.05135844150385377,0
22268,0,0.016802425617345008,0
39090,0,0.3019413549526179,1
38023,0,0.05369052001167486,0
42227,1,0.26900027372863555,1
566,1,0.8077784587787217,1
14791,1,0.17820524254093387,0
21002,0,0.022337966448495852,0
5082,0,0.08725089268221528,0
18630,1,0.1627587277501586,0
14831,0,0.3636980152104038,1
4027,0,0.2745822263024855,1
33020,0,0.021102708556255532,0
2977,0,0.07671118424962185,0
43559,1,0.8303699180587121,1
24010,0,0.2286343878106799,1
43147,1,0.0720732762224114,0
42231,1,0.5005369858274793,1
9481,0,0.14998732668655568,0
36756,0,0.05801072520422073,0
44005,1,0.20998663964835365,1
23983,1,0.23138883739009103,1
44329,1,0.2612780303059514,1
16961,1,0.6337818660179089,1
1286,0,0.07479335423920211,0
42534,1,0.47995985199840097,1
126,0,0.01249656539494611,0
2936,0,0.17424529201477973,0
12207,1,0.6628849895065712,1
6736,0,0.09457960352201095,0
40249,0,0.08963501610585421,0
31154,0,0.04143276827169301,0
15812,0,0.11348751783256032,0
11273,0,0.05705595452357982,0
14828,0,0.0167622863747173,0
42356,1,0.061875968608457954,0
29035,0,0.3238129664625493,1
29703,0,0.0375178752462502,0
19633,0,0.06157421822843586,0
29012,0,0.1902687775616056,0
37983,0,0.02915223021446861,0
337,0,0.032005336357403776,0
20696,0,0.28681758495546555,1
41263,0,0.5648830349942088,1
8493,0,0.08269883151999567,0
18575,0,0.14017805077029516,0
13847,0,0.40153535371229165,1
39080,0,0.28287866133293804,1
30262,0,0.30424718073613044,1
33122,0,0.015378692629035422,0
43256,1,0.878204766564938,1
957,1,0.8502996780120654,1
24373,0,0.11033573124829811,0
9255,0,0.4487227233687934,1
32857,0,0.015836285613625403,0
39757,0,0.08862660341884125,0
36985,0,0.03967680942088256,0
28947,0,0.11482242685710074,0
32074,0,0.33302195807388796,1
19484,0,0.2977065162479535,1
23458,0,0.03043293494244157,0
29906,0,0.026406357251593193,0
40130,0,0.21852390432630997,1
9585,0,0.1926944565999847,0
30031,0,0.28048311046977475,1
44171,1,0.1181204152111233,0
5168,0,0.08950989479477996,0
7632,0,0.2706386862835243,1
25085,0,0.23895050900456816,1
30247,0,0.07908854832638565,0
38329,0,0.04913958808682335,0
23000,0,0.2190459222031823,1
31617,0,0.025266079089899814,0
41930,0,0.6942992736188305,1
3848,0,0.09985395477531409,0
31640,0,0.04869245736181599,0
14736,0,0.020002783864440814,0
22782,0,0.06789509062470445,0
30377,0,0.42243221484258137,1
5954,0,0.15105708278987118,0
12020,0,0.08748763525066751,0
15175,0,0.20684553583906717,1
8509,1,0.31113281154310357,1
16358,1,0.574212332940262,1
27984,0,0.10238209462289491,0
10359,1,0.6813596426387947,1
29290,0,0.16150740916894238,0
38012,0,0.08039044046935698,0
306,1,0.15067648620191568,0
25544,0,0.019080469775749898,0
840,0,0.040259615632707434,0
13930,0,0.028370023489555758,0
11687,0,0.025193084390891334,0
17424,0,0.08455850303625469,0
42525,1,0.2635994402701997,1
14031,0,0.06167754222234339,0
14721,0,0.06991454040385081,0
714,0,0.23508914580176685,1
42663,1,0.9574274017653961,1
42982,1,0.8079013497702118,1
25609,0,0.022573654624966553,0
26297,0,0.05974837819339934,0
40264,0,0.08061346146059778,0
41252,0,0.07562041483585913,0
12867,0,0.3270170706836502,1
13445,0,0.020233177390583012,0
36798,0,0.03523271960065531,0
3531,0,0.2468859436379922,1
24715,0,0.18251380304106396,0
18557,1,0.6252004385718469,1
12802,0,0.06317277897837907,0
18681,0,0.5481731976655552,1
253,0,0.04672362538352954,0
33801,0,0.07473008830012333,0
40712,0,0.02059143455239879,0
27128,0,0.2559695438855109,1
1702,0,0.7035400797148028,1
30608,0,0.1130247098194051,0
48,1,0.5390555957775676,1
465,0,0.20308221825544065,1
9474,0,0.19788505291120748,0
26481,0,0.06843644348505974,0
44609,1,0.2961103763016755,1
8977,0,0.05418249664375454,0
19053,0,0.03152718276659638,0
6486,1,0.4298748431506457,1
13402,0,0.040615089495477104,0
3036,0,0.052213381154761374,0
17964,0,0.019167790654819643,0
10751,0,0.021537783878321146,0
37041,0,0.7533848674181277,1
7740,1,0.17541771221712218,0
676,1,0.8151626447989578,1
11073,1,0.5814690667013732,1
3930,0,0.11072786186911253,0
40140,0,0.03222079699046205,0
34355,0,0.5727060764506638,1
4761,0,0.46807225972684685,1
33803,0,0.04153633344510739,0
34448,0,0.2941675198525125,1
35193,0,0.02842061096666189,0
33067,0,0.08491172803695998,0
13534,0,0.17224283692272138,0
9112,1,0.7815114875891928,1
13724,0,0.02600657697346092,0
21901,0,0.12442576837357693,0
43149,1,0.5017781417452117,1
22451,0,0.07065317697839192,0
15170,1,0.2664232223099254,1
33892,0,0.09552195706531762,0
22918,0,0.26361423926394856,1
18692,1,0.639189072242253,1
19608,0,0.08987159320155534,0
2108,1,0.24216762955728885,1
35582,0,0.5167697410133948,1
22263,0,0.2478860819553484,1
11849,0,0.07366780040488398,0
13637,0,0.08957964034782467,0
31190,1,0.5977487688266011,1
6845,0,0.7404944053178141,1
11590,1,0.05366760510868014,0
24372,0,0.1242149135721777,0
8905,0,0.23779575045645368,1
36550,0,0.06886256738001237,0
24547,0,0.11883191525620011,0
8720,0,0.13323049793908767,0
22256,0,0.4612988651387347,1
15703,0,0.06562080539489187,0
24311,0,0.055510263705380855,0
24830,0,0.18985438282154127,0
16193,0,0.47952283642652554,1
19684,0,0.04693061355921553,0
16563,1,0.47273523395915895,1
28263,0,0.19085921006070308,0
978,1,0.8231067995906781,1
29778,0,0.06712401585959892,0
19127,1,0.05888947071223958,0
18950,0,0.2134263412051664,1
685,1,0.37265588865391847,1
12682,0,0.04646792506058069,0
13073,0,0.012314445029165606,0
42506,1,0.19862838448321632,0
846,0,0.04521744591048305,0
5675,1,0.07231290239318117,0
4455,0,0.039773991869399984,0
27389,1,0.0705871202884052,0
2657,0,0.02007147479631248,0
36254,0,0.05830343716018862,0
20427,0,0.08208638027563912,0
13111,0,0.11031188120893984,0
43056,1,0.06982453658247387,0
32884,0,0.1418570901631011,0
38140,0,0.15344363798392366,0
3558,0,0.03262957844572594,0
21271,0,0.13470600612518252,0
44748,1,0.5760477737574828,1
9620,0,0.028880255302971114,0
40549,0,0.020702912019127558,0
9984,0,0.03418317909032025,0
20587,0,0.0217652948272828,0
15381,1,0.1778988072207108,0
11783,0,0.028965326869092242,0
44791,1,0.9426719794576544,1
24302,0,0.1387596461042142,0
17841,1,0.24938734090255554,1
27594,0,0.04802838295200264,0
38878,0,0.21319812343769057,1
5852,0,0.062347556225505335,0
15249,0,0.20140540175772972,1
16057,0,0.03827722187468136,0
20499,0,0.2174717942613695,1
13542,1,0.02293368056445334,0
38111,0,0.09858890356082821,0
42992,1,0.5769020272428419,1
7708,1,0.22695972696808525,1
9979,1,0.38831145895752917,1
24415,0,0.3109181898939761,1
35053,0,0.12270651005157379,0
27833,1,0.5702873692988801,1
7601,0,0.10538194919278582,0
4666,1,0.4445441929859145,1
33348,0,0.20190298282960967,1
34878,0,0.6489333620643271,1
19142,0,0.10172285733689708,0
14187,0,0.08588019081221461,0
40684,0,0.07310197644884427,0
19312,1,0.09790935734809485,0
12827,0,0.39040566129994275,1
40068,0,0.154806351909148,0
28948,0,0.09597477238923423,0
5820,0,0.3826078906029926,1
15094,0,0.055334241247121115,0
3442,0,0.4160633420050487,1
44327,1,0.1893638746186599,0
9353,1,0.26904937462736295,1
27889,1,0.8676239582482661,1
12709,0,0.07127795310974222,0
20344,0,0.03920062235720688,0
43757,1,0.3060160433044802,1
12753,0,0.14388735665466892,0
10270,0,0.23520967177800944,1
29877,0,0.08377948536635448,0
12969,0,0.03162309064986393,0
36212,0,0.06338441243158496,0
24159,0,0.03575057390127441,0
8338,1,0.23140696928514837,1
11192,0,0.2910088663602168,1
11105,1,0.2736132540413463,1
17385,0,0.8723886418237599,1
33433,0,0.020320469832627454,0
6351,0,0.4204204715481664,1
6652,0,0.05114657707403288,0
34831,0,0.01967898851675687,0
36436,0,0.04726393959036425,0
28181,0,0.14077261374491337,0
15691,0,0.07718011306451925,0
29158,1,0.19904110821496154,0
3775,0,0.12494017682334838,0
14041,1,0.21561497986354936,1
4686,0,0.24543447936829102,1
31181,1,0.7268913692954341,1
8932,0,0.019073150295860666,0
27660,0,0.05518423622046759,0
40314,0,0.143653729521747,0
19930,1,0.042350770597947014,0
6585,0,0.04873050630118321,0
7033,0,0.05807734937866279,0
12979,0,0.17610746658598392,0
23729,0,0.027104232829987984,0
14955,1,0.24604192251490303,1
1623,0,0.19970246974262099,0
43843,1,0.3753181349296724,1
16743,0,0.03090742297726398,0
25299,0,0.21921811947662517,1
12959,0,0.2904339382518563,1
32962,0,0.11907140050565136,0
43513,1,0.35427034283205344,1
23725,0,0.14044123506066727,0
35660,0,0.053764138340599975,0
17567,0,0.04882121052058646,0
513,1,0.1331356124949698,0
8344,0,0.07232031164689717,0
26202,0,0.05562187954778719,0
21678,0,0.04359834057754102,0
22619,0,0.166304238759747,0
26235,0,0.02296968109736344,0
7534,1,0.6697538153779876,1
4849,1,0.48105984959734926,1
16682,1,0.0793952651751833,0
33921,0,0.34693237501079704,1
20971,1,0.7456913455642549,1
40971,0,0.11897652957408658,0
4153,0,0.07800190335151871,0
15300,0,0.03979096970792493,0
7604,0,0.011544997653498706,0
32492,0,0.029433316278376784,0
22319,0,0.04000374049166973,0
3470,1,0.9776581879730003,1
19582,0,0.06909048442165736,0
665,0,0.48478047310727623,1
38459,0,0.07512013651507159,0
36625,0,0.15634830395167063,0
36879,0,0.10403557006343993,0
37263,0,0.12271895564536352,0
24022,0,0.059842061388609334,0
24564,0,0.10492378178380889,0
2758,0,0.09014065079960915,0
37372,0,0.011378630642457279,0
25575,1,0.36591937507597266,1
24253,0,0.026910599714156297,0
28542,0,0.042125023030904235,0
33171,0,0.046262114246866215,0
14333,1,0.7364763240293762,1
14250,0,0.11007767723083356,0
30927,0,0.034729851975838194,0
3464,1,0.5123941947556787,1
30967,0,0.26680363467660273,1
20830,0,0.022076545488716133,0
12737,0,0.16074262929312333,0
42678,1,0.371993472390361,1
30891,0,0.25226148309355806,1
9496,0,0.05738028236547067,0
21509,1,0.7357766687574553,1
22237,1,0.22120425859466236,1
20738,1,0.47009448518462493,1
42021,0,0.23099273599985337,1
43020,1,0.9257979066245382,1
31618,0,0.057005104566943354,0
43443,1,0.11336536914004537,0
14570,0,0.24603601735832767,1
2482,1,0.354413925742012,1
8585,1,0.8467321080256692,1
9623,0,0.03478305625504077,0
33798,0,0.08546679795535471,0
43762,1,0.47597687816116974,1
43743,1,0.13239311436898335,0
18785,0,0.05454848247912273,0
16384,0,0.23358544111653537,1
23619,0,0.5206282831592701,1
27212,0,0.37034033994731325,1
33748,0,0.07914194261585895,0
8339,0,0.026149984851669878,0
374,0,0.0280460767975244,0
24071,0,0.2482520968962975,1
38446,0,0.08452934817239058,0
16214,0,0.06497045639652081,0
0,1,0.9315031085942577,1
21005,1,0.8467169205791122,1
39172,0,0.009787124688807701,0
15895,1,0.10742617579160019,0
39306,0,0.061913538513526815,0
36050,0,0.1488180025179016,0
2980,0,0.3118975568619978,1
2690,0,0.09161066719457414,0
1816,0,0.17595063499032176,0
39799,0,0.01869403498296434,0
6220,0,0.16599662729740564,0
41617,0,0.07201075264666648,0
28477,0,0.1741251767841393,0
28639,0,0.024470999619095497,0
39718,0,0.05868133384399109,0
711,0,0.20531007450819042,1
12856,0,0.01729524341366343,0
34488,0,0.07033953499083292,0
26908,0,0.1191613518397806,0
21837,0,0.08760349479934437,0
5196,0,0.21925911969784717,1
33806,0,0.05466482162431746,0
38367,0,0.308090944725575,1
34860,0,0.11408453319449235,0
39700,0,0.03744971146548558,0
11386,0,0.05085974494703176,0
38993,0,0.025500189317576572,0
15429,0,0.012328312724858051,0
10336,1,0.8947883814482586,1
29594,0,0.40722609768544177,1
33123,0,0.04366833798844625,0
21001,0,0.02202827317119806,0
11795,0,0.05991475687695245,0
32478,0,0.0843955279989399,0
1340,0,0.20595861627271825,1
10171,0,0.3027200271532417,1
31102,0,0.01839622842083695,0
18154,1,0.7605157271297781,1
19163,0,0.07478971740432962,0
40736,0,0.10888690837636252,0
26479,0,0.1374103460797576,0
10674,0,0.15389834660813576,0
16870,1,0.49179726669249507,1
2914,0,0.011771849475369144,0
4561,0,0.3619479993860054,1
36420,0,0.04054967044845877,0
23404,0,0.07273117825957438,0
28886,0,0.11637281980883686,0
12972,0,0.2381948339577341,1
33107,0,0.04014097405835513,0
16078,0,0.011801155136499588,0
33998,0,0.5007531420622205,1
21775,0,0.5313620094880918,1
11757,1,0.04401437791311156,0
9901,1,0.6123419365090835,1
29183,0,0.00687044517569733,0
26995,0,0.019790436395007143,0
24395,0,0.47025401304015285,1
25837,0,0.0633764112625301,0
22089,1,0.15312759885029328,0
35603,0,0.2133495190919945,1
23805,0,0.402719879753271,1
20929,0,0.222987858623952,1
28805,1,0.6499139178896015,1
7964,0,0.15400545100795332,0
43467,1,0.47128286086893945,1
37602,0,0.10321023180017135,0
35382,0,0.02856012477988967,0
631,1,0.8512402419102383,1
39732,0,0.009804464708313428,0
25624,0,0.17080567342926614,0
391,0,0.1292976679018861,0
30453,0,0.08304158295609408,0
20294,0,0.019732674500363204,0
25739,0,0.02994109820571669,0
12561,0,0.2583134868122925,1
16881,1,0.5505122563531091,1
7211,1,0.631435915376358,1
23480,0,0.05573042387907638,0
33276,0,0.342461899687927,1
20140,0,0.2707250194967909,1
4723,0,0.045288128082535725,0
28424,1,0.40162788297174334,1
